DATE,ALT_SEASON,date,bitcoin_price,1m_return,3m_return,6m_return
2022-04-22,0.36,2022-04-22,40528.54148675958,-27.23274298584052,-42.47684254915548,-52.260731180935174
2022-04-21,0.26,2022-04-21,41397.220477279625,-29.32662377544524,-43.55440430897407,-52.755534493909884
2022-04-20,0.2,2022-04-20,41498.12244669832,-26.786070186139522,-46.03282254065984,-53.5571232830429
2022-04-19,0.26,2022-04-19,40833.5379650337,-29.537821273898444,-49.00181617991608,-53.29138383822837
2022-04-18,0.24,2022-04-18,39739.11925622209,-23.243912167225357,-46.6694689262644,-51.68965114407803
2022-04-17,0.22,2022-04-17,40450.37930543977,-26.02391496087756,-48.59179978408702,-52.07969973848392
2022-04-16,0.22,2022-04-16,40586.59730938673,-22.833370650940033,-49.30631795846073,-52.809446837867
2022-04-15,0.22,2022-04-15,39959.457069033735,-24.45009168955664,-49.385601938007184,-52.30508761214474
2022-04-14,0.24,2022-04-14,41205.16871904067,-28.866378002927718,-53.03808247450421,-53.54297685827174
2022-04-13,0.22,2022-04-13,40205.67794073206,-27.55720716910808,-50.25959301306657,-51.6283520192683
2022-04-12,0.24,2022-04-12,39603.965159284155,-26.993450662411067,-47.32897578372762,-50.96945997415645
2022-04-11,0.22,2022-04-11,42274.907370256085,-26.606737191357045,-48.93039525226786,-53.97433096461145
2022-04-10,0.2,2022-04-10,42796.39747810973,-29.270712629229322,-48.923694429190434,-53.386144122008375
2022-04-09,0.16,2022-04-09,42315.70972421807,-19.485428887700927,-48.81192592953624,-52.35379307972222
2022-04-08,0.16,2022-04-08,43515.15032279806,-18.250747303065996,-52.736720265918756,-53.24525281612673
2022-04-07,0.14,2022-04-07,43198.77526936491,-16.394865202126518,-53.265388803069904,-54.58073192758863
2022-04-06,0.12,2022-04-06,45635.45438126673,-19.772400548657,-55.61123998163071,-58.22293412953241
2022-04-05,0.16,2022-04-05,46622.63571309101,-14.85032230791078,-58.58184994654908,-58.57277577768044
2022-04-04,0.12,2022-04-04,46434.562982661664,-18.68450205543497,-58.504558318206314,-58.05510950264221
2022-04-03,0.18,2022-04-03,45842.14476317382,-15.881847155630647,-57.664617284981446,-57.32362597159071
2022-04-02,0.22,2022-04-02,46270.20070585378,-16.711719035573935,-57.6219744148584,-57.97557072428485
2022-04-01,0.24,2022-04-01,45528.40715313835,-16.929639910134565,-55.83300464421439,-58.01229966949829
2022-03-31,0.22,2022-03-31,47063.36584996355,-17.875507966622393,-56.90375706673898,-59.16202032398547
2022-03-30,0.22,2022-03-30,47459.261237539096,-16.26130367496137,-56.27517793223282,-60.36724772181101
2022-03-29,0.18,2022-03-29,46994.879118357465,-16.505904358963164,-55.20191605384524,-59.69779913083997
2022-03-28,0.26,2022-03-28,46715.1176185105,-18.36857660917246,-53.92095437284754,-58.70307988947929
2022-03-27,0.26,2022-03-27,44510.84421762133,-9.035924549835217,-52.23026240751807,-56.2706054996756
2022-03-26,0.28,2022-03-26,44331.77795706412,-10.968944443853058,-52.40373495972356,-58.17980669246234
2022-03-25,0.28,2022-03-25,43936.09623454058,-9.95608717814479,-54.51674546553609,-57.051421435671735
2022-03-24,0.32,2022-03-24,42802.15471016985,-7.114842085216955,-51.63579012969512,-54.277099267449834
2022-03-23,0.3,2022-03-23,42401.895597489434,-4.418090475277648,-51.33057467924087,-54.159695942618455
2022-03-22,0.28,2022-03-22,41061.81589384987,0.8168284235086531,-50.03530279125299,-50.97227224982688
2022-03-21,0.34,2022-03-21,41283.25900104565,0.5204614433352406,-53.861642008932705,-52.124875336166724
2022-03-20,0.36,2022-03-20,42201.939920688186,-3.24250960554463,-51.48788676712266,-53.31453974191991
2022-03-19,0.32,2022-03-19,41837.41313797566,-5.015352825074537,-51.21904305295845,-51.58418874626618
2022-03-18,0.28,2022-03-18,41001.70957801974,-1.3446519139180713,-45.053027431014016,-50.77042469780982
2022-03-17,0.26,2022-03-17,41165.63506140341,-1.406604686537638,-45.96257549574908,-45.7322340119347
2022-03-16,0.3,2022-03-16,39331.84654059453,1.5956803039782086,-42.72893257848376,-44.72722159800503
2022-03-15,0.3,2022-03-15,39669.423812004505,3.87135672631429,-32.52417957953507,-45.279297672205686
2022-03-14,0.34,2022-03-14,37852.52514106289,6.2166336087217555,-25.040284917363877,-43.57157826068531
2022-03-13,0.36,2022-03-13,38903.69354800599,1.8000131797615726,-25.196567200652375,-50.33176547741453
2022-03-12,0.36,2022-03-12,38775.17558840679,9.025701956835652,-22.36995174193026,-50.27585256835974
2022-03-11,0.34,2022-03-11,39468.35477300189,8.432179968607056,-23.408925935751146,-52.21614836456012
2022-03-10,0.34,2022-03-10,41986.03444607623,0.7852022285297133,-25.533645436678675,-52.87544117254874
2022-03-09,0.28,2022-03-09,38732.93701302586,12.346632294276949,-19.002825031252023,-48.41596129019854
2022-03-08,0.32,2022-03-08,38076.49382252028,13.452607980977138,-21.427208629274087,-47.96116381546845
2022-03-07,0.34,2022-03-07,38442.99174588676,18.70942480991882,-22.294392418326492,-48.12721262210084
2022-03-06,0.3,2022-03-06,39463.14681149058,18.14221490191903,-24.70406977656988,-48.92962775053148
2022-03-05,0.34,2022-03-05,39200.29973557414,18.45461207155632,-22.24290578991518,-48.91989454167056
2022-03-04,0.28,2022-03-04,42491.97839335905,7.884232498664634,-29.790394662189136,-53.39037755428831
2022-03-03,0.26,2022-03-03,43980.707382090906,5.205676443246943,-27.54607299893269,-53.823249654776376
2022-03-02,0.26,2022-03-02,44459.59162774341,2.404015615671984,-28.60721485943618,-55.78176499955529
2022-03-01,0.26,2022-03-01,43225.404677435734,8.878947926961311,-31.770440473518246,-53.56907938429784
2022-02-28,0.3,2022-02-28,37803.59016044929,25.54167748647249,-23.054301643419585,-46.37725447326908
2022-02-27,0.32,2022-02-27,39090.202153609054,20.221632350956263,-26.716541220834767,-44.69711634074848
2022-02-26,0.36,2022-02-26,39316.16207578596,18.819119547992223,-25.35695273139156,-45.581009589598395
2022-02-25,0.34,2022-02-25,38363.345488570165,16.024407284507358,-22.882247428602497,-43.79413144159234
2022-02-24,0.28,2022-02-24,37372.2926803477,18.622045311060287,-20.64970060735223,-42.77111308715412
2022-02-23,0.3,2022-02-23,38337.2038554348,14.604331604930199,-23.929851833456205,-43.61674947675489
2022-02-22,0.3,2022-02-22,37059.979402287514,15.494275497432962,-18.10289453300482,-42.86226524000043
2022-02-21,0.32,2022-02-21,38514.00853622455,10.094734900440482,-23.42654252666999,-45.615024864657016
2022-02-20,0.32,2022-02-20,40192.75912143141,2.1622222296131532,-27.208746018095418,-42.15777981811595
2022-02-19,0.4,2022-02-19,40073.495362369824,3.018862287245927,-24.18328881107399,-41.70855667607878
2022-02-18,0.42,2022-02-18,40562.98694982819,4.040513517624311,-29.067845677389293,-41.04641811707176
2022-02-17,0.44,2022-02-17,44063.28198279571,-5.05152758636801,-30.776392706774946,-45.12661435035689
2022-02-16,0.5,2022-02-16,44574.32057099816,-8.01495333459531,-32.868058087442385,-45.45617047338625
2022-02-15,0.5,2022-02-15,42634.573783663065,-3.445416693300052,-26.540114438458172,-42.69051715815142
2022-02-14,0.44,2022-02-14,42247.83595326771,-6.902103615197452,-28.54229691101864,-42.21862653858728
2022-02-13,0.42,2022-02-13,42254.738123237206,-6.1184009795364425,-30.63327271281947,-43.322920062043266
2022-02-12,0.44,2022-02-12,42445.38876793804,-10.820642147927407,-31.37978748150583,-43.57731134421402
2022-02-11,0.44,2022-02-11,43628.13953235228,-10.828896292593216,-33.72743217204201,-46.81487465314669
2022-02-10,0.46,2022-02-10,44383.88805541707,-12.636820956305861,-30.094150765650262,-46.32358613398693
2022-02-09,0.5,2022-02-09,44184.447511676175,-10.673648770708311,-31.49266617257024,-47.498260641608816
2022-02-08,0.46,2022-02-08,43910.929986443094,-4.383636468098384,-22.410406228931258,-47.656359046495425
2022-02-07,0.5,2022-02-07,42475.543220951215,-8.811202692469156,-16.249899350814623,-45.32139099168223
2022-02-06,0.5,2022-02-06,41493.690050910525,-8.235459955953617,-12.959309594615242,-45.34503051897999
2022-02-05,0.46,2022-02-05,41673.8395543094,-7.752700118289313,-12.145773126831926,-45.14443298513102
2022-02-04,0.44,2022-02-04,37101.351593780935,6.3657929327446405,7.001557452447016,-37.862514821839945
2022-02-03,0.46,2022-02-03,37000.98249864199,5.943942804796776,2.0472797151259714,-36.9374874189663
2022-02-02,0.44,2022-02-02,38835.69494322237,9.414749640716247,-0.7058700625791059,-39.79842369430534
2022-02-01,0.44,2022-02-01,38555.53446121157,14.071061383774296,-0.04637387282029337,-38.65093590330816
2022-01-31,0.42,2022-01-31,37983.151499406464,17.050823516943158,-0.4279258768639105,-37.21536424087596
2022-01-30,0.42,2022-01-30,38232.17873217708,13.06027046022422,1.0942913006510846,-37.691054007932024
2022-01-29,0.44,2022-01-29,37852.57902803263,-0.12942015799520812,4.990908588759346,-39.47867001743008
2022-01-28,0.42,2022-01-28,37276.839558174994,4.864582450999078,5.2609335516104805,-43.03269116217579
2022-01-27,0.44,2022-01-27,36870.440166930995,6.633286442423669,3.4276110565445883,-42.14797720283453
2022-01-26,0.44,2022-01-26,36988.928510667356,3.7157523433165585,9.462154076579044,-38.863546150771
2022-01-25,0.42,2022-01-25,36774.00714224005,1.6269250609364239,7.328662088189408,-38.79862075792797
2022-01-24,0.4,2022-01-24,36306.409440464704,5.593487338097125,8.966380318135258,-37.48513525825663
2022-01-23,0.48,2022-01-23,35180.435462830384,5.342582929204909,13.008405013848702,-34.181577770085426
2022-01-22,0.5,2022-01-22,36508.799789830824,5.4923984297951645,11.010336467013682,-36.14334936736745
2022-01-21,0.56,2022-01-21,40707.6824143097,-1.2649290314235118,1.6938769835925127,-42.59828535531209
2022-01-20,0.58,2022-01-20,41749.55143098559,-4.0145486865562745,-0.6022315825426339,-46.357829927526815
2022-01-19,0.68,2022-01-19,42395.45879157343,-4.3223304900511295,-3.6841701235467705,-50.88067603176708
2022-01-18,0.74,2022-01-18,42298.341116872325,4.172600672557736,-6.050407162727689,-49.896183198270414
2022-01-17,0.78,2022-01-17,43119.79214308028,3.373226900286208,-6.190690411453881,-51.77432230555456
2022-01-16,0.76,2022-01-16,43226.65026980921,-1.3697024461774343,-6.107465982082749,-52.402417344212935
2022-01-15,0.7,2022-01-15,43120.85451108056,-2.0245854765900018,-7.331481432573305,-53.09638713413094
2022-01-14,0.68,2022-01-14,42608.41001195019,-0.8300518339308782,-3.2933434796463046,-54.584699723247
2022-01-13,0.68,2022-01-13,43981.87732717414,-3.4934583346827197,-8.585807646070986,-54.530208679337534
2022-01-12,0.64,2022-01-12,42777.211020482355,1.989209889028265,-7.41807561899911,-51.23615218939204
2022-01-11,0.58,2022-01-11,41869.85905559219,6.004388494565749,0.9673983237586281,-48.43634875198815
2022-01-10,0.6,2022-01-10,41862.3609856517,5.546955478264515,2.231208346748925,-47.78407563608354
2022-01-09,0.64,2022-01-09,41756.66232397826,5.159099273190182,1.3388220444975119,-48.12660870972715
2022-01-08,0.58,2022-01-08,41527.197042644846,2.283674906670208,4.78711163219554,-50.47417430401144
2022-01-07,0.54,2022-01-07,43216.45867693359,-3.9863715787119225,-0.0409182244683004,-53.28451177618385
2022-01-06,0.58,2022-01-06,43647.147508068054,-4.5210467726302,4.555410803950344,-53.58914961201433
2022-01-05,0.56,2022-01-05,45938.02427172366,-19.236074729016995,1.4902936123631916,-57.964597901943506
2022-01-04,0.62,2022-01-04,46531.140860530526,-20.481248010775456,-0.2075553620280668,-58.5906843324141
2022-01-03,0.56,2022-01-03,47387.212167697246,-18.046044139951,-3.260515514302953,-59.04496900644416
2022-01-02,0.5,2022-01-02,47816.07767640849,-19.367007218506938,-3.2329648220339346,-58.99204107429858
2022-01-01,0.48,2022-01-01,46319.65108805251,-17.997759898490095,-1.7082251621671762,-56.58747637225512
2021-12-31,0.46,2021-12-31,47191.86838983951,-18.98566419038299,-0.2722980552802734,-57.02110729814511
2021-12-30,0.48,2021-12-30,46506.99464767938,-18.608847303958363,2.0475771377483243,-55.3798784720521
